timestamp,p_yes,p_no,edge,vol,mispricing,q_yes,q_no,imbalance,cost_yes,cost_no,exposure,locked_profit,profit_if_up,profit_if_down,worst_case_pnl,decision_side,decision_usd,act,reason,scale_cooldown,order_in_flight
1765569602.473091,0.51,0.5,-0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0,0.0,0.0,3.0024,0.0,0.0,-0.0,0.0,0.0,0.0,BUY_YES,3.0,BUY_YES,enter:cheap_yes e=-0.0100,0,0
1765569604.8016086,0.51,0.5,-0.010000000000000009,0.010000000000000009,0.010000000000000009,5.56,0.0,5.56,3.0024,0.0,3.0024,-3.0024,2.5575999999999994,-3.0024,-3.0024,HOLD,0.0,HOLD,hold:cooldown_live,0,0
1765569606.9592006,0.48,0.53,-0.010000000000000009,0.050000000000000044,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569608.9686546,0.46,0.55,-0.010000000000000009,0.09000000000000002,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569610.9763901,0.43,0.59,-0.020000000000000018,0.15999999999999998,0.020000000000000018,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765569612.9849596,0.44,0.58,-0.020000000000000018,0.13999999999999996,0.020000000000000018,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765569614.9937627,0.52,0.5,-0.020000000000000018,0.020000000000000018,0.020000000000000018,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765569617.002573,0.5,0.51,-0.010000000000000009,0.010000000000000009,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569619.0157702,0.52,0.49000000000000005,-0.010000000000000009,0.02999999999999997,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.94),0,0
1765569621.0289981,0.52,0.49000000000000005,-0.010000000000000009,0.02999999999999997,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.94),0,0
1765569623.0404391,0.51,0.51,-0.020000000000000018,0.0,0.020000000000000018,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765569625.0494416,0.51,0.51,-0.020000000000000018,0.0,0.020000000000000018,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765569627.0746953,0.5,0.51,-0.010000000000000009,0.010000000000000009,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569629.0838735,0.5,0.51,-0.010000000000000009,0.010000000000000009,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569631.0941167,0.5016393442622951,0.51,-0.01163934426229507,0.008360655737704947,0.01163934426229507,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569633.1043477,0.49000000000000005,0.54,-0.030000000000000027,0.04999999999999999,0.030000000000000027,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.030<-0.015) e=-0.0300,0,0
1765569635.1143425,0.46,0.55,-0.010000000000000009,0.09000000000000002,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569637.1252573,0.49000000000000005,0.52,-0.010000000000000009,0.02999999999999997,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569639.1347642,0.5,0.5186170212765957,-0.018617021276595702,0.018617021276595702,0.018617021276595702,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.019<-0.015) e=-0.0186,0,0
1765569641.143392,0.49000000000000005,0.53,-0.020000000000000018,0.03999999999999998,0.020000000000000018,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765569643.1533732,0.49000000000000005,0.53,-0.020000000000000018,0.03999999999999998,0.020000000000000018,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765569645.1629112,0.49000000000000005,0.52,-0.010000000000000009,0.02999999999999997,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569647.1739554,0.49000000000000005,0.53,-0.020000000000000018,0.03999999999999998,0.020000000000000018,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765569649.1826394,0.4699999999999999,0.54,-0.010000000000000009,0.07000000000000012,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569651.1941066,0.51,0.5,-0.010000000000000009,0.010000000000000009,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.94),0,0
1765569653.2044847,0.52,0.49000000000000005,-0.010000000000000009,0.02999999999999997,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.94),0,0
1765569655.2215626,0.53,0.49000000000000005,-0.020000000000000018,0.03999999999999998,0.020000000000000018,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765569657.2332108,0.53,0.49000000000000005,-0.020000000000000018,0.03999999999999998,0.020000000000000018,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765569659.2609603,0.53,0.49000000000000005,-0.020000000000000018,0.03999999999999998,0.020000000000000018,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765569661.2709084,0.4699999999999999,0.54,-0.010000000000000009,0.07000000000000012,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569663.2816997,0.48,0.54,-0.020000000000000018,0.06000000000000005,0.020000000000000018,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765569665.2925565,0.46,0.55,-0.010000000000000009,0.09000000000000002,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569667.311187,0.41055718475073316,0.6,-0.010557184750733084,0.18944281524926682,0.010557184750733084,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569669.3200104,0.42,0.6,-0.020000000000000018,0.18,0.020000000000000018,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765569671.3302047,0.4699999999999999,0.54,-0.010000000000000009,0.07000000000000012,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569673.3401043,0.46,0.55,-0.010000000000000009,0.09000000000000002,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569675.350098,0.44,0.57,-0.010000000000000009,0.12999999999999995,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569677.358713,0.46,0.55,-0.010000000000000009,0.09000000000000002,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569679.3670034,0.44,0.57,-0.010000000000000009,0.12999999999999995,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569681.3774512,0.43,0.58,-0.010000000000000009,0.14999999999999997,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569683.3890636,0.43,0.58,-0.010000000000000009,0.14999999999999997,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569685.398578,0.43,0.582927150573047,-0.012927150573047053,0.152927150573047,0.012927150573047053,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569687.4071834,0.42,0.59,-0.010000000000000009,0.16999999999999998,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569689.4175355,0.44,0.58,-0.020000000000000018,0.13999999999999996,0.020000000000000018,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765569691.4278378,0.41,0.6,-0.010000000000000009,0.19,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569693.4370327,0.41,0.61,-0.020000000000000018,0.2,0.020000000000000018,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765569695.4456904,0.4,0.61,-0.010000000000000009,0.20999999999999996,0.010000000000000009,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.84),0,0
1765569697.4544723,0.4,0.62,-0.020000000000000018,0.21999999999999997,0.020000000000000018,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765569699.4639204,0.4,0.62,-0.020000000000000018,0.21999999999999997,0.020000000000000018,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765569701.4738836,0.41,0.61,-0.020000000000000018,0.2,0.020000000000000018,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765569703.4835231,0.4699999999999999,0.56,-0.030000000000000027,0.09000000000000014,0.030000000000000027,5.56,5.66,0.10000000000000053,3.0024,2.9998,6.0022,-0.4422000000000006,-0.4422000000000006,-0.34220000000000006,-0.4422000000000006,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.030<-0.015) e=-0.0300,0,0
