timestamp,p_yes,p_no,edge,vol,mispricing,q_yes,q_no,imbalance,cost_yes,cost_no,exposure,locked_profit,profit_if_up,profit_if_down,worst_case_pnl,decision_side,decision_usd,act,reason,scale_cooldown,order_in_flight
1765568702.3521762,0.51,0.5182724252491695,-0.02827242524916951,0.00827242524916949,0.02827242524916951,0.0,0.0,0.0,3.0024,0.0,0.0,-0.0,0.0,0.0,0.0,BUY_YES,3.0,BUY_YES,enter:cheap_yes e=-0.0283,0,0
1765568704.9859917,0.52,0.49000000000000005,-0.010000000000000009,0.02999999999999997,0.010000000000000009,5.56,0.0,5.56,3.0024,0.0,3.0024,-3.0024,2.5575999999999994,-3.0024,-3.0024,HOLD,0.0,HOLD,hold:cooldown_live,0,0
1765568707.766562,0.55,0.46,-0.010000000000000009,0.09000000000000002,0.010000000000000009,5.56,5.77,0.20999999999999996,3.0024,3.0004,6.002800000000001,-0.44280000000000097,-0.44280000000000097,-0.232800000000001,-0.44280000000000097,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.94),0,0
1765568709.7897775,0.57,0.45000000000000007,-0.020000000000000018,0.11999999999999988,0.020000000000000018,5.56,5.77,0.20999999999999996,3.0024,3.0004,6.002800000000001,-0.44280000000000097,-0.44280000000000097,-0.232800000000001,-0.44280000000000097,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765568711.7997298,0.57,0.448862880702221,-0.018862880702220863,0.12113711929777893,0.018862880702220863,5.56,5.77,0.20999999999999996,3.0024,3.0004,6.002800000000001,-0.44280000000000097,-0.44280000000000097,-0.232800000000001,-0.44280000000000097,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.019<-0.015) e=-0.0189,0,0
1765568713.8298721,0.55,0.462234461054288,-0.012234461054287937,0.08776553894571204,0.012234461054287937,5.56,5.77,0.20999999999999996,3.0024,3.0004,6.002800000000001,-0.44280000000000097,-0.44280000000000097,-0.232800000000001,-0.44280000000000097,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.94),0,0
1765568715.8404882,0.55,0.48196721311475405,-0.031967213114754145,0.068032786885246,0.031967213114754145,5.56,5.77,0.20999999999999996,3.0024,3.0004,6.002800000000001,-0.44280000000000097,-0.44280000000000097,-0.232800000000001,-0.44280000000000097,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.032<-0.015) e=-0.0320,0,0
1765568717.8676722,0.53,0.48,-0.010000000000000009,0.050000000000000044,0.010000000000000009,5.56,5.77,0.20999999999999996,3.0024,3.0004,6.002800000000001,-0.44280000000000097,-0.44280000000000097,-0.232800000000001,-0.44280000000000097,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.94),0,0
1765568719.8889973,0.54,0.48,-0.020000000000000018,0.06000000000000005,0.020000000000000018,5.56,5.77,0.20999999999999996,3.0024,3.0004,6.002800000000001,-0.44280000000000097,-0.44280000000000097,-0.232800000000001,-0.44280000000000097,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765568721.9003296,0.55,0.46,-0.010000000000000009,0.09000000000000002,0.010000000000000009,5.56,5.77,0.20999999999999996,3.0024,3.0004,6.002800000000001,-0.44280000000000097,-0.44280000000000097,-0.232800000000001,-0.44280000000000097,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-5.94),0,0
