timestamp,p_yes,p_no,edge,vol,mispricing,q_yes,q_no,imbalance,cost_yes,cost_no,exposure,locked_profit,profit_if_up,profit_if_down,worst_case_pnl,decision_side,decision_usd,act,reason,scale_cooldown,order_in_flight,time_remaining
1765655224.2620008,0.48,0.53,-0.010000000000000009,0.050000000000000044,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.020 < req=0.002,0,0,775.7379992008209
1765655226.2709358,0.48,0.53,-0.010000000000000009,0.050000000000000044,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.020 < req=0.002,0,0,773.7290642261505
1765655228.278721,0.48,0.54,-0.020000000000000018,0.06000000000000005,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.040 < req=0.002,0,0,771.7212789058685
1765655230.2891266,0.48,0.5483002691655868,-0.028300269165586922,0.06830026916558685,0.028300269165586922,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.057 < req=0.002,0,0,769.7108733654022
1765655232.2982993,0.4699999999999999,0.54,-0.010000000000000009,0.07000000000000012,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.020 < req=0.002,0,0,767.7017006874084
1765655234.305641,0.49000000000000005,0.54,-0.030000000000000027,0.04999999999999999,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.060 < req=0.002,0,0,765.6943590641022
1765655236.3155746,0.51,0.5,-0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.020 < req=0.002,0,0,763.6844253540039
1765655238.3247216,0.52,0.5,-0.020000000000000018,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.040 < req=0.002,0,0,761.6752784252167
1765655240.3334126,0.52,0.49180327868852464,-0.01180327868852471,0.02819672131147538,0.01180327868852471,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.024 < req=0.002,0,0,759.6665873527527
1765655242.343119,0.51,0.51,-0.020000000000000018,0.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.040 < req=0.002,0,0,757.6568810939789
1765655244.355444,0.51,0.51,-0.020000000000000018,0.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.040 < req=0.002,0,0,755.6445560455322
1765655246.364292,0.51,0.5,-0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.020 < req=0.002,0,0,753.6357080936432
1765655248.3732083,0.52,0.51,-0.030000000000000027,0.010000000000000009,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.060 < req=0.002,0,0,751.626791715622
1765655250.3828516,0.49000000000000005,0.52,-0.010000000000000009,0.02999999999999997,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.020 < req=0.002,0,0,749.617148399353
1765655252.3916423,0.5,0.51,-0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.020 < req=0.002,0,0,747.608357667923
1765655254.4028192,0.5,0.51,-0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.020 < req=0.002,0,0,745.5971808433533
1765655256.4115417,0.5,0.51,-0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.020 < req=0.002,0,0,743.5884582996368
1765655258.4200065,0.5,0.51,-0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.020 < req=0.002,0,0,741.5799934864044
1765655260.430431,0.5,0.51,-0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.020 < req=0.002,0,0,739.5695691108704
1765655262.4400265,0.5,0.51,-0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.020 < req=0.002,0,0,737.5599734783173
1765655274.789511,0.51,0.51,-0.020000000000000018,0.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.040 < req=0.002,0,0,725.2104890346527
1765655279.2280867,0.51,0.51,-0.020000000000000018,0.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.040 < req=0.002,0,0,720.7719132900238
1765655281.2379596,0.51,0.51,-0.020000000000000018,0.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.040 < req=0.002,0,0,718.7620403766632
1765655283.2478638,0.51,0.51,-0.020000000000000018,0.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.040 < req=0.002,0,0,716.7521362304688
1765655285.2568574,0.51,0.51,-0.020000000000000018,0.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.040 < req=0.002,0,0,714.7431426048279
1765655287.2653334,0.51,0.51,-0.020000000000000018,0.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.040 < req=0.002,0,0,712.7346665859222
1765655289.2739742,0.51,0.51,-0.020000000000000018,0.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.040 < req=0.002,0,0,710.7260258197784
1765655291.2829323,0.5016393442622951,0.53,-0.03163934426229509,0.028360655737704965,0.03163934426229509,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.063 < req=0.002,0,0,708.7170677185059
1765655293.292724,0.5051338769850441,0.52,-0.02513387698504399,0.014866123014955934,0.02513387698504399,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.050 < req=0.002,0,0,706.7072761058807
1765655295.3033717,0.5051338769850441,0.52,-0.02513387698504399,0.014866123014955934,0.02513387698504399,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.050 < req=0.002,0,0,704.6966283321381
1765655297.312474,0.5051338769850441,0.51,-0.015133876985044203,0.004866123014955925,0.015133876985044203,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.030 < req=0.002,0,0,702.6875259876251
1765655299.321007,0.5051338769850441,0.51,-0.015133876985044203,0.004866123014955925,0.015133876985044203,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.030 < req=0.002,0,0,700.6789929866791
1765655301.3314486,0.52,0.51,-0.030000000000000027,0.010000000000000009,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.060 < req=0.002,0,0,698.6685514450073
1765655303.3420358,0.51,0.51,-0.020000000000000018,0.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.040 < req=0.002,0,0,696.6579642295837
1765655305.3513992,0.51,0.52,-0.030000000000000027,0.010000000000000009,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.060 < req=0.002,0,0,694.6486008167267
1765655307.360386,0.51,0.52,-0.030000000000000027,0.010000000000000009,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.060 < req=0.002,0,0,692.6396141052246
1765655309.3697488,0.51,0.52,-0.030000000000000027,0.010000000000000009,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.060 < req=0.002,0,0,690.6302511692047
1765655311.3792086,0.51,0.52,-0.030000000000000027,0.010000000000000009,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.060 < req=0.002,0,0,688.6207914352417
1765655313.3896198,0.49000000000000005,0.52,-0.010000000000000009,0.02999999999999997,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.020 < req=0.002,0,0,686.6103801727295
1765655318.5525346,0.49000000000000005,0.52,-0.010000000000000009,0.02999999999999997,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.020 < req=0.002,0,0,681.4474654197693
1765655323.4986124,0.49000000000000005,0.52,-0.010000000000000009,0.02999999999999997,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.020 < req=0.002,0,0,676.5013875961304
1765655325.5079198,0.49000000000000005,0.53,-0.020000000000000018,0.03999999999999998,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.040 < req=0.002,0,0,674.4920802116394
1765655327.518536,0.48612718674559346,0.53,-0.016127186745593436,0.04387281325440656,0.016127186745593436,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.032 < req=0.002,0,0,672.4814639091492
1765655329.5283704,0.49000000000000005,0.52,-0.010000000000000009,0.02999999999999997,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.020 < req=0.002,0,0,670.4716296195984
1765655331.5394635,0.49000000000000005,0.52,-0.010000000000000009,0.02999999999999997,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.020 < req=0.002,0,0,668.46053647995
1765655333.5471883,0.48,0.5311475409836066,-0.011147540983606596,0.05114754098360663,0.011147540983606596,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value [STATS] net=-0.022 < req=0.002,0,0,666.4528117179871
