timestamp,p_yes,p_no,edge,vol,mispricing,q_yes,q_no,imbalance,cost_yes,cost_no,exposure,locked_profit,profit_if_up,profit_if_down,worst_case_pnl,decision_side,decision_usd,act,reason,scale_cooldown,order_in_flight,time_remaining
1765653508.3533235,0.3,0.72,-0.020000000000000018,0.42,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,691.6466765403748
1765653510.3628147,0.3,0.72,-0.020000000000000018,0.42,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,689.6371853351593
1765653512.3706925,0.3,0.72,-0.020000000000000018,0.42,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,687.6293075084686
1765653514.3804114,0.3,0.72,-0.020000000000000018,0.42,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,685.6195886135101
1765653516.3936338,0.29,0.72,-0.010000000000000009,0.43,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,683.6063661575317
1765653518.4041,0.29,0.72,-0.010000000000000009,0.43,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,681.5959000587463
1765653520.4231467,0.3,0.72,-0.020000000000000018,0.42,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,679.5768532752991
1765653522.4320748,0.2980132450331126,0.72,-0.018013245033112524,0.42198675496688737,0.018013245033112524,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.036 < 0.005,0,0,677.5679252147675
1765653524.4418736,0.3,0.72,-0.020000000000000018,0.42,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,675.558126449585
1765653526.4670177,0.29032258064516125,0.72,-0.010322580645161228,0.4296774193548387,0.010322580645161228,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.021 < 0.005,0,0,673.5329823493958
1765653528.4779902,0.29032258064516125,0.72,-0.010322580645161228,0.4296774193548387,0.010322580645161228,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.021 < 0.005,0,0,671.5220098495483
1765653530.4974186,0.3,0.72,-0.020000000000000018,0.42,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,669.5025813579559
1765653532.5062764,0.3,0.72,-0.020000000000000018,0.42,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,667.4937236309052
1765653534.5161345,0.3,0.72,-0.020000000000000018,0.42,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,665.4838654994965
1765653536.5248058,0.3,0.72,-0.020000000000000018,0.42,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,663.4751942157745
1765653538.5342925,0.31,0.7000000000000001,-0.010000000000000009,0.39000000000000007,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,661.4657075405121
1765653538.7360733,0.31,0.7000000000000001,-0.010000000000000009,0.39000000000000007,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,661.2639267444611
1765653674.6469998,0.4,0.61,-0.010000000000000009,0.20999999999999996,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,525.353000164032
1765653679.373226,0.4,0.61,-0.010000000000000009,0.20999999999999996,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,520.6267740726471
1765653681.3841543,0.43,0.61,-0.040000000000000036,0.18,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.080 < 0.005,0,0,518.6158456802368
1765653683.3943996,0.43,0.59,-0.020000000000000018,0.15999999999999998,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,516.6056003570557
1765653685.4044194,0.43,0.6,-0.030000000000000027,0.16999999999999998,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.060 < 0.005,0,0,514.5955805778503
1765653687.4130514,0.42,0.59,-0.010000000000000009,0.16999999999999998,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,512.586948633194
1765653689.4376605,0.42,0.6,-0.020000000000000018,0.18,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,510.56233954429626
1765653691.4474742,0.42,0.59,-0.010000000000000009,0.16999999999999998,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,508.5525257587433
1765653693.457469,0.42,0.59,-0.010000000000000009,0.16999999999999998,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,506.54253101348877
1765653695.4664712,0.43,0.5901639344262294,-0.020163934426229435,0.1601639344262294,0.020163934426229435,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,504.53352880477905
1765653697.4768853,0.43,0.58,-0.010000000000000009,0.14999999999999997,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,502.5231146812439
1765653699.4862568,0.43,0.58,-0.010000000000000009,0.14999999999999997,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,500.51374316215515
1765653701.4976244,0.43,0.5945303210463734,-0.024530321046373427,0.16453032104637338,0.024530321046373427,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.049 < 0.005,0,0,498.50237560272217
1765653703.5071807,0.43,0.59,-0.020000000000000018,0.15999999999999998,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,496.4928193092346
1765653705.5157008,0.43,0.59,-0.020000000000000018,0.15999999999999998,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,494.48429918289185
1765653707.527471,0.45000000000000007,0.59,-0.040000000000000036,0.1399999999999999,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.080 < 0.005,0,0,492.47252893447876
1765653709.5368345,0.45000000000000007,0.59,-0.040000000000000036,0.1399999999999999,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.080 < 0.005,0,0,490.4631655216217
1765653711.5462475,0.44,0.58,-0.020000000000000018,0.13999999999999996,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,488.4537525177002
1765653713.5549111,0.44,0.5704918032786885,-0.010491803278688483,0.13049180327868853,0.010491803278688483,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.021 < 0.005,0,0,486.4450888633728
1765653715.5653188,0.43278688524590164,0.58,-0.012786885245901658,0.14721311475409832,0.012786885245901658,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.026 < 0.005,0,0,484.4346811771393
1765653717.5742998,0.44,0.58,-0.020000000000000018,0.13999999999999996,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,482.4257001876831
1765653719.5830202,0.44,0.58,-0.020000000000000018,0.13999999999999996,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,480.4169797897339
1765653719.683642,0.44,0.58,-0.020000000000000018,0.13999999999999996,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,480.316358089447
1765653816.1240366,0.51,0.5,-0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,383.87596344947815
1765653820.5751529,0.51,0.5,-0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,379.4248471260071
1765653822.5844786,0.51,0.5,-0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,377.4155213832855
1765653824.5943167,0.51,0.5,-0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,375.4056832790375
1765653826.6026676,0.52,0.51,-0.030000000000000027,0.010000000000000009,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.060 < 0.005,0,0,373.39733242988586
1765653828.6120543,0.52,0.5,-0.020000000000000018,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,371.38794565200806
1765653830.625347,0.4699999999999999,0.54,-0.010000000000000009,0.07000000000000012,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,369.3746531009674
1765653832.641361,0.4699999999999999,0.54,-0.010000000000000009,0.07000000000000012,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,367.3586390018463
1765653834.6515684,0.4699999999999999,0.54,-0.010000000000000009,0.07000000000000012,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,365.34843158721924
1765653836.6600096,0.4699999999999999,0.54,-0.010000000000000009,0.07000000000000012,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,363.33999037742615
1765653838.6689777,0.4699999999999999,0.54,-0.010000000000000009,0.07000000000000012,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,361.33102226257324
1765653840.678592,0.46,0.55,-0.010000000000000009,0.09000000000000002,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,359.321408033371
1765653842.6883717,0.45000000000000007,0.56,-0.010000000000000231,0.10999999999999999,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,357.3116283416748
1765653844.6969514,0.45000000000000007,0.56,-0.010000000000000231,0.10999999999999999,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,355.30304861068726
1765653846.7081912,0.45000000000000007,0.56,-0.010000000000000231,0.10999999999999999,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,353.29180884361267
1765653848.717323,0.44,0.57,-0.010000000000000009,0.12999999999999995,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,351.2826769351959
1765653850.7269309,0.45000000000000007,0.56,-0.010000000000000231,0.10999999999999999,0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,349.2730691432953
