timestamp,p_yes,p_no,edge,vol,mispricing,q_yes,q_no,imbalance,cost_yes,cost_no,exposure,locked_profit,profit_if_up,profit_if_down,worst_case_pnl,decision_side,decision_usd,act,reason,scale_cooldown,order_in_flight,time_remaining
1765589402.5850763,0.5,0.51,-0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0,0.0,0.0,4.9979000000000005,0.0,0.0,-0.0,0.0,0.0,0.0,BUY_YES,5.0,BUY_YES,enter:cheap_yes e=-0.0100,0,0,897.4149236679077
1765589404.8240867,0.5,0.52,-0.020000000000000018,0.020000000000000018,0.020000000000000018,9.43,0.0,9.43,4.9979000000000005,0.0,4.9979000000000005,-4.9979000000000005,4.432099999999999,-4.9979000000000005,-4.9979000000000005,HOLD,0.0,HOLD,hold:cooldown_live,0,0,895.1759133338928
1765589408.279045,0.5,0.52,-0.020000000000000018,0.020000000000000018,0.020000000000000018,28.29,0.0,28.29,14.9937,0.0,14.9937,-14.9937,13.296299999999999,-14.9937,-14.9937,HOLD,0.0,HOLD,hold:cooldown_live,0,0,891.7209548950195
1765589410.2902853,0.49180327868852464,0.52,-0.01180327868852471,0.02819672131147538,0.01180327868852471,28.29,0.0,28.29,14.9937,0.0,14.9937,-14.9937,13.296299999999999,-14.9937,-14.9937,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0118,0,0,889.7097146511078
1765589412.3051403,0.49180327868852464,0.52,-0.01180327868852471,0.02819672131147538,0.01180327868852471,28.29,0.0,28.29,14.9937,0.0,14.9937,-14.9937,13.296299999999999,-14.9937,-14.9937,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0118,0,0,887.6948597431183
1765589414.3177128,0.49180327868852464,0.52,-0.01180327868852471,0.02819672131147538,0.01180327868852471,28.29,0.0,28.29,14.9937,0.0,14.9937,-14.9937,13.296299999999999,-14.9937,-14.9937,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0118,0,0,885.6822872161865
1765589416.3381548,0.5,0.52,-0.020000000000000018,0.020000000000000018,0.020000000000000018,28.29,0.0,28.29,14.9937,0.0,14.9937,-14.9937,13.296299999999999,-14.9937,-14.9937,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0200,0,0,883.6618452072144
1765589418.358505,0.5,0.51,-0.010000000000000009,0.010000000000000009,0.010000000000000009,28.29,0.0,28.29,14.9937,0.0,14.9937,-14.9937,13.296299999999999,-14.9937,-14.9937,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0100,0,0,881.6414949893951
1765589420.3725765,0.5,0.51,-0.010000000000000009,0.010000000000000009,0.010000000000000009,28.29,0.0,28.29,14.9937,0.0,14.9937,-14.9937,13.296299999999999,-14.9937,-14.9937,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0100,0,0,879.6274235248566
1765589422.3843005,0.5,0.51,-0.010000000000000009,0.010000000000000009,0.010000000000000009,28.29,0.0,28.29,14.9937,0.0,14.9937,-14.9937,13.296299999999999,-14.9937,-14.9937,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0100,0,0,877.6156995296478
