timestamp,slug,market_start_ts,market_end_ts,now_ts,time_remaining,up_bid,up_ask,down_bid,down_ask,up_px,down_px,sum_px,max_sum_price,decision,blocked_maker,order_age,up_filled,down_filled,has_traded,intended_price_up,rounded_price_up,intended_price_down,rounded_price_down,cancel_reason,unwind_method,unwind_price,unwind_result,optimal_size,actual_size,near_resolution_blocked,force_flatten,entry_cutoff_sec,force_flatten_sec,size_chosen,size_max_usd,size_max_final,usd_per_market_cap,test_mode,used_test_preset,test_preset_candidate,min_leg_price,max_leg_price,min_profit_per_share,profit_both,price_bounds_ok,profit_ok,skip_reason,blocked_price_bounds,blocked_low_profit,taker_path_attempted,up_ask_at_send,down_ask_at_send,up_bid_at_send,down_bid_at_send,filled_up_shares,filled_down_shares,target_size_shares,size_locked_blocked,overbuy_attempted,filled_first_price,remaining_up,remaining_down,entry_id,reprice_attempt_count,reprice_reason,time_in_one_leg_state,last_reprice_ts
1765925102.4366343,btc-updown-15m-1765925100,1765925100.0,1765926000.0,1765925102.4366343,897.5633656978607,0.45,0.46,0.54,0.55,0.45,0.54,0.99,0.98,IDLE,False,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0.0,,0,0,False,False,240,240,0,0,0,100.0,0.0,,False,False,0,0.05,0.95,0.02,0.0,True,True,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0,0,,0,,0.0,0.0
1765925106.2669215,btc-updown-15m-1765925100,1765925100.0,1765926000.0,1765925106.2669215,893.7330784797668,0.43,0.44,0.56,0.58,0.43,0.57,1.0,0.98,IDLE,False,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0.0,,0,0,False,False,240,240,0,0,0,100.0,0.0,,False,False,0,0.05,0.95,0.02,0.0,True,True,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0,0,,0,,0.0,0.0
1765925110.1175177,btc-updown-15m-1765925100,1765925100.0,1765926000.0,1765925110.1175177,889.882482290268,0.41,0.42,0.58,0.59,0.41,0.58,0.99,0.98,IDLE,False,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0.0,,0,0,False,False,240,240,0,0,0,100.0,0.0,,False,False,0,0.05,0.95,0.02,0.0,True,True,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0,0,,0,,0.0,0.0
1765925113.925153,btc-updown-15m-1765925100,1765925100.0,1765926000.0,1765925113.925153,886.0748469829559,0.41,0.42,0.58,0.59,0.41,0.58,0.99,0.98,IDLE,False,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0.0,,0,0,False,False,240,240,0,0,0,100.0,0.0,,False,False,0,0.05,0.95,0.02,0.0,True,True,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0,0,,0,,0.0,0.0
1765925117.774147,btc-updown-15m-1765925100,1765925100.0,1765926000.0,1765925117.774147,882.2258529663086,0.41,0.42,0.58,0.59,0.41,0.58,0.99,0.98,IDLE,False,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0.0,,0,0,False,False,240,240,0,0,0,100.0,0.0,,False,False,0,0.05,0.95,0.02,0.0,True,True,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0,0,,0,,0.0,0.0
1765925121.6196792,btc-updown-15m-1765925100,1765925100.0,1765926000.0,1765925121.6196792,878.3803207874298,0.41,0.42,0.58,0.59,0.41,0.58,0.99,0.98,IDLE,False,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0.0,,0,0,False,False,240,240,0,0,0,100.0,0.0,,False,False,0,0.05,0.95,0.02,0.0,True,True,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0,0,,0,,0.0,0.0
1765925125.5296457,btc-updown-15m-1765925100,1765925100.0,1765926000.0,1765925125.5296457,874.4703543186188,0.41,0.42,0.58,0.59,0.41,0.58,0.99,0.98,IDLE,False,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0.0,,0,0,False,False,240,240,0,0,0,100.0,0.0,,False,False,0,0.05,0.95,0.02,0.0,True,True,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0,0,,0,,0.0,0.0
1765925129.3588662,btc-updown-15m-1765925100,1765925100.0,1765926000.0,1765925129.3588662,870.6411337852478,0.41,0.42,0.58,0.59,0.41,0.58,0.99,0.98,IDLE,False,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0.0,,0,0,False,False,240,240,0,0,0,100.0,0.0,,False,False,0,0.05,0.95,0.02,0.0,True,True,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0,0,,0,,0.0,0.0
1765925158.0248973,btc-updown-15m-1765925100,1765925100.0,1765926000.0,1765925158.0248973,841.9751026630402,0.38,0.39,0.61,0.62,0.38,0.61,0.99,0.98,IDLE,False,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0.0,,0,0,False,False,240,240,0,0,0,100.0,0.0,,False,False,0,0.05,0.95,0.02,0.0,True,True,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0,0,,0,,0.0,0.0
1765925160.1214488,btc-updown-15m-1765925100,1765925100.0,1765926000.0,1765925160.1214488,839.8785512447357,0.38,0.4,0.6,0.61,0.39,0.6,0.99,0.98,IDLE,False,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0.0,,0,0,False,False,240,240,0,0,0,100.0,0.0,,False,False,0,0.05,0.95,0.02,0.0,True,True,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0,0,,0,,0.0,0.0
