timestamp,p_yes,p_no,edge,vol,mispricing,q_yes,q_no,imbalance,cost_yes,cost_no,exposure,locked_profit,profit_if_up,profit_if_down,worst_case_pnl,decision_side,decision_usd,act,reason,scale_cooldown,order_in_flight,time_remaining
1765651662.3816476,0.5730092867022327,0.44,-0.01300928670223267,0.13300928670223272,0.01300928670223267,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.026 < 0.005,0,0,737.6183524131775
1765651667.0702517,0.58,0.44,-0.020000000000000018,0.13999999999999996,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,732.9297482967377
1765651669.079504,0.58,0.43,-0.010000000000000009,0.14999999999999997,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,730.9204959869385
1765651671.1294317,0.59,0.43,-0.020000000000000018,0.15999999999999998,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,728.8705682754517
1765651673.150598,0.59,0.43,-0.020000000000000018,0.15999999999999998,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,726.8494019508362
1765651675.1587286,0.59,0.43,-0.020000000000000018,0.15999999999999998,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,724.8412714004517
1765651677.167951,0.59,0.43,-0.020000000000000018,0.15999999999999998,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,722.8320488929749
1765651679.1772408,0.58,0.43,-0.010000000000000009,0.14999999999999997,0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.020 < 0.005,0,0,720.8227591514587
1765651681.1855094,0.5817201827324415,0.43,-0.011720182732441575,0.15172018273244153,0.011720182732441575,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.023 < 0.005,0,0,718.8144905567169
1765651683.1942086,0.59,0.43,-0.020000000000000018,0.15999999999999998,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.040 < 0.005,0,0,716.8057913780212
1765651685.2035685,0.6,0.43,-0.030000000000000027,0.16999999999999998,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,HOLD,0.0,HOLD,hold:no_value net_edge=-0.060 < 0.005,0,0,714.7964315414429
