timestamp,p_yes,p_no,edge,vol,mispricing,q_yes,q_no,imbalance,cost_yes,cost_no,exposure,locked_profit,profit_if_up,profit_if_down,worst_case_pnl,decision_side,decision_usd,act,reason,scale_cooldown,order_in_flight,time_remaining
1765588620.6823566,0.54,0.48,-0.020000000000000018,0.06000000000000005,0.020000000000000018,0.0,0.0,0.0,4.9989,0.0,0.0,-0.0,0.0,0.0,0.0,BUY_YES,5.0,BUY_YES,enter:cheap_yes e=-0.0200,0,0,779.317643404007
1765588622.9695222,0.53,0.48,-0.010000000000000009,0.050000000000000044,0.010000000000000009,8.77,0.0,8.77,4.9989,0.0,4.9989,-4.9989,3.7710999999999997,-4.9989,-4.9989,HOLD,0.0,HOLD,hold:cooldown_live,0,0,777.0304777622223
1765588626.0770466,0.54,0.48,-0.020000000000000018,0.06000000000000005,0.020000000000000018,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,HOLD,0.0,HOLD,hold:cooldown_live,0,0,773.9229533672333
1765588628.0923812,0.54,0.48,-0.020000000000000018,0.06000000000000005,0.020000000000000018,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0200,0,0,771.9076187610626
1765588630.1074903,0.53,0.48,-0.010000000000000009,0.050000000000000044,0.010000000000000009,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0100,0,0,769.8925096988678
1765588632.1194763,0.5311475409836066,0.48,-0.011147540983606596,0.05114754098360663,0.011147540983606596,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0111,0,0,767.8805236816406
1765588634.1636527,0.54,0.48,-0.020000000000000018,0.06000000000000005,0.020000000000000018,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0200,0,0,765.8363473415375
1765588636.1800606,0.54,0.48,-0.020000000000000018,0.06000000000000005,0.020000000000000018,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0200,0,0,763.8199393749237
1765588638.1991892,0.54,0.48,-0.020000000000000018,0.06000000000000005,0.020000000000000018,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0200,0,0,761.8008108139038
1765588640.2216873,0.51,0.5,-0.010000000000000009,0.010000000000000009,0.010000000000000009,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0100,0,0,759.7783126831055
1765588642.2349687,0.51,0.5,-0.010000000000000009,0.010000000000000009,0.010000000000000009,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0100,0,0,757.765031337738
1765588644.2511175,0.51,0.5,-0.010000000000000009,0.010000000000000009,0.010000000000000009,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0100,0,0,755.7488825321198
1765588646.2624345,0.51,0.5,-0.010000000000000009,0.010000000000000009,0.010000000000000009,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0100,0,0,753.7375655174255
1765588648.2766936,0.51,0.5,-0.010000000000000009,0.010000000000000009,0.010000000000000009,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0100,0,0,751.7233064174652
1765588650.2921143,0.51,0.5,-0.010000000000000009,0.010000000000000009,0.010000000000000009,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0100,0,0,749.7078857421875
1765588652.3059034,0.51,0.5,-0.010000000000000009,0.010000000000000009,0.010000000000000009,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0100,0,0,747.6940965652466
1765588654.32262,0.51,0.51,-0.020000000000000018,0.0,0.020000000000000018,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0200,0,0,745.6773800849915
1765588656.337512,0.5,0.51,-0.010000000000000009,0.010000000000000009,0.010000000000000009,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0100,0,0,743.6624879837036
1765588658.3516319,0.5,0.51,-0.010000000000000009,0.010000000000000009,0.010000000000000009,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0100,0,0,741.6483681201935
1765588660.3634014,0.5,0.51,-0.010000000000000009,0.010000000000000009,0.010000000000000009,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0100,0,0,739.6365985870361
1765588662.3769622,0.5,0.51,-0.010000000000000009,0.010000000000000009,0.010000000000000009,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0100,0,0,737.623037815094
1765588664.3901098,0.5,0.51,-0.010000000000000009,0.010000000000000009,0.010000000000000009,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0100,0,0,735.6098902225494
1765588666.406808,0.5,0.51,-0.010000000000000009,0.010000000000000009,0.010000000000000009,26.47,0.0,26.47,14.9986,0.0,14.9986,-14.9986,11.4714,-14.9986,-14.9986,BUY_YES,5.0,BUY_YES,[MOMO] conviction=YES action=BUY_YES reason=add_on e=-0.0100,0,0,733.5931921005249
