timestamp,p_yes,p_no,edge,vol,mispricing,q_yes,q_no,imbalance,cost_yes,cost_no,exposure,locked_profit,profit_if_up,profit_if_down,worst_case_pnl,decision_side,decision_usd,act,reason,scale_cooldown,order_in_flight
1765567802.494358,0.52,0.49000000000000005,-0.010000000000000009,0.02999999999999997,0.010000000000000009,0.0,0.0,0.0,2.9975000000000005,0.0,0.0,-0.0,0.0,0.0,0.0,BUY_YES,3.0,BUY_YES,enter:cheap_yes e=-0.0100,0,0
1765567804.6880229,0.54,0.4699999999999999,-0.010000000000000009,0.07000000000000012,0.010000000000000009,5.45,0.0,5.45,2.9975000000000005,0.0,2.9975000000000005,-2.9975000000000005,2.4524999999999997,-2.9975000000000005,-2.9975000000000005,HOLD,0.0,HOLD,hold:cooldown_live,0,0
1765567806.9339964,0.57,0.45000000000000007,-0.020000000000000018,0.11999999999999988,0.020000000000000018,5.45,6.12,0.6699999999999999,2.9975000000000005,2.9988,5.996300000000001,-0.5463000000000005,-0.5463000000000005,0.12369999999999948,-0.5463000000000005,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765567808.9432118,0.55,0.46,-0.010000000000000009,0.09000000000000002,0.010000000000000009,5.45,6.12,0.6699999999999999,2.9975000000000005,2.9988,5.996300000000001,-0.5463000000000005,-0.5463000000000005,0.12369999999999948,-0.5463000000000005,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-6.05),0,0
1765567811.0039341,0.57,0.45000000000000007,-0.020000000000000018,0.11999999999999988,0.020000000000000018,5.45,6.12,0.6699999999999999,2.9975000000000005,2.9988,5.996300000000001,-0.5463000000000005,-0.5463000000000005,0.12369999999999948,-0.5463000000000005,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765567813.0176682,0.57,0.45000000000000007,-0.020000000000000018,0.11999999999999988,0.020000000000000018,5.45,6.12,0.6699999999999999,2.9975000000000005,2.9988,5.996300000000001,-0.5463000000000005,-0.5463000000000005,0.12369999999999948,-0.5463000000000005,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765567815.025707,0.58,0.43,-0.010000000000000009,0.14999999999999997,0.010000000000000009,5.45,6.12,0.6699999999999999,2.9975000000000005,2.9988,5.996300000000001,-0.5463000000000005,-0.5463000000000005,0.12369999999999948,-0.5463000000000005,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-6.05),0,0
1765567817.0421479,0.6,0.4289134193376779,-0.02891341933767788,0.17108658066232207,0.02891341933767788,5.45,6.12,0.6699999999999999,2.9975000000000005,2.9988,5.996300000000001,-0.5463000000000005,-0.5463000000000005,0.12369999999999948,-0.5463000000000005,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.029<-0.015) e=-0.0289,0,0
1765567819.0521128,0.58,0.44,-0.020000000000000018,0.13999999999999996,0.020000000000000018,5.45,6.12,0.6699999999999999,2.9975000000000005,2.9988,5.996300000000001,-0.5463000000000005,-0.5463000000000005,0.12369999999999948,-0.5463000000000005,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765567821.0617166,0.57,0.44,-0.010000000000000009,0.12999999999999995,0.010000000000000009,5.45,6.12,0.6699999999999999,2.9975000000000005,2.9988,5.996300000000001,-0.5463000000000005,-0.5463000000000005,0.12369999999999948,-0.5463000000000005,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-6.05),0,0
1765567823.0700185,0.57,0.44,-0.010000000000000009,0.12999999999999995,0.010000000000000009,5.45,6.12,0.6699999999999999,2.9975000000000005,2.9988,5.996300000000001,-0.5463000000000005,-0.5463000000000005,0.12369999999999948,-0.5463000000000005,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-6.05),0,0
1765567825.0815377,0.57,0.44,-0.010000000000000009,0.12999999999999995,0.010000000000000009,5.45,6.12,0.6699999999999999,2.9975000000000005,2.9988,5.996300000000001,-0.5463000000000005,-0.5463000000000005,0.12369999999999948,-0.5463000000000005,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-6.05),0,0
1765567827.092188,0.62,0.39,-0.010000000000000009,0.22999999999999998,0.010000000000000009,5.45,6.12,0.6699999999999999,2.9975000000000005,2.9988,5.996300000000001,-0.5463000000000005,-0.5463000000000005,0.12369999999999948,-0.5463000000000005,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-6.05),0,0
1765567829.100966,0.61,0.4,-0.010000000000000009,0.20999999999999996,0.010000000000000009,5.45,6.12,0.6699999999999999,2.9975000000000005,2.9988,5.996300000000001,-0.5463000000000005,-0.5463000000000005,0.12369999999999948,-0.5463000000000005,HOLD,0.0,HOLD,hold:scale_risk_too_high (worst:-6.05),0,0
1765567831.1378434,0.62,0.4,-0.020000000000000018,0.21999999999999997,0.020000000000000018,5.45,6.12,0.6699999999999999,2.9975000000000005,2.9988,5.996300000000001,-0.5463000000000005,-0.5463000000000005,0.12369999999999948,-0.5463000000000005,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
1765567833.1505344,0.61,0.41,-0.020000000000000018,0.2,0.020000000000000018,5.45,6.12,0.6699999999999999,2.9975000000000005,2.9988,5.996300000000001,-0.5463000000000005,-0.5463000000000005,0.12369999999999948,-0.5463000000000005,HOLD,0.0,HOLD,hold:scale_blocked:edge_too_low(-0.020<-0.015) e=-0.0200,0,0
