timestamp,slug,market_start_ts,market_end_ts,now_ts,time_remaining,up_bid,up_ask,down_bid,down_ask,up_px,down_px,sum_px,max_sum_price,decision,blocked_maker,order_age,up_filled,down_filled,has_traded,intended_price_up,rounded_price_up,intended_price_down,rounded_price_down,cancel_reason,unwind_method,unwind_price,unwind_result,optimal_size,actual_size,near_resolution_blocked,force_flatten,entry_cutoff_sec,force_flatten_sec,size_chosen,size_max_usd,size_max_final,usd_per_market_cap,straddle_notional_per_share,size_block_reason,test_mode,used_test_preset,test_preset_candidate,min_leg_price,max_leg_price,min_profit_per_share,profit_both,price_bounds_ok,profit_ok,skip_reason,blocked_price_bounds,blocked_low_profit
1765759531.212376,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759531.212376,868.7876238822937,0.51,0.52,0.48,0.49,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759532.371561,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759532.371561,867.628438949585,0.51,0.52,0.48,0.49,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759533.5080197,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759533.5080197,866.4919803142548,0.51,0.52,0.48,0.49,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759534.6562135,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759534.6562135,865.3437864780426,0.51,0.52,0.48,0.49,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759535.8564277,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759535.8564277,864.1435723304749,0.5,0.51,0.49,0.5,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759537.018058,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759537.018058,862.9819419384003,0.5,0.51,0.49,0.5,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759538.1852787,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759538.1852787,861.8147213459015,0.49,0.51,0.49,0.51,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759539.3246784,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759539.3246784,860.6753215789795,0.49,0.51,0.5,0.51,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759540.4889581,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759540.4889581,859.5110418796539,0.49,0.5,0.5,0.51,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759541.6634452,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759541.6634452,858.3365547657013,0.48,0.49,0.51,0.52,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759542.81878,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759542.81878,857.1812200546265,0.48,0.49,0.51,0.52,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759544.0013475,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759544.0013475,855.9986524581909,0.48,0.49,0.51,0.52,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759545.1494732,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759545.1494732,854.8505268096924,0.47,0.49,0.52,0.53,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759546.304322,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759546.304322,853.6956779956818,0.47,0.48,0.52,0.53,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759547.449335,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759547.449335,852.5506649017334,0.47,0.48,0.52,0.53,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759548.59863,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759548.59863,851.401370048523,0.47,0.48,0.52,0.53,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759549.7655063,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759549.7655063,850.2344937324524,0.47,0.48,0.53,0.54,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759550.921608,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759550.921608,849.0783920288086,0.45,0.46,0.54,0.55,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759552.0914714,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759552.0914714,847.9085285663605,0.45,0.46,0.54,0.55,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759553.2367392,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759553.2367392,846.7632608413696,0.45,0.46,0.54,0.55,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759554.3869643,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759554.3869643,845.6130356788635,0.45,0.46,0.54,0.55,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759555.668614,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759555.668614,844.331386089325,0.44,0.45,0.55,0.56,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759556.8169315,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759556.8169315,843.1830685138702,0.45,0.46,0.54,0.55,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759557.981441,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759557.981441,842.0185589790344,0.44,0.46,0.54,0.56,0.0,0.0,0.0,0.0,DONE,False,0.0,False,True,False,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759559.1172814,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759559.1172814,840.8827185630798,0.43,0.44,0.56,0.57,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759560.2782876,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759560.2782876,839.7217123508453,0.43,0.44,0.56,0.57,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759561.2001896,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759561.2001896,838.7998104095459,0.46,0.47,0.53,0.54,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759562.1238616,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759562.1238616,837.8761384487152,0.46,0.47,0.52,0.53,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759563.0611892,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759563.0611892,836.9388108253479,0.46,0.48,0.52,0.54,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759563.9940884,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759563.9940884,836.0059115886688,0.47,0.48,0.52,0.53,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759564.9395278,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759564.9395278,835.0604722499847,0.46,0.47,0.53,0.54,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759565.8807347,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759565.8807347,834.1192653179169,0.46,0.47,0.53,0.54,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759566.8192046,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759566.8192046,833.1807954311371,0.46,0.47,0.53,0.54,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759567.754337,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759567.754337,832.2456629276276,0.46,0.47,0.53,0.55,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759568.6925476,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759568.6925476,831.3074524402618,0.45,0.47,0.54,0.55,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759569.6516845,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759569.6516845,830.3483154773712,0.46,0.47,0.53,0.54,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759570.5915039,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759570.5915039,829.4084961414337,0.45,0.46,0.54,0.55,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759571.5546522,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759571.5546522,828.4453477859497,0.46,0.47,0.53,0.54,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759572.4902756,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759572.4902756,827.5097243785858,0.5,0.51,0.49,0.5,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759573.447137,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759573.447137,826.5528628826141,0.51,0.52,0.48,0.49,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759574.3834975,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759574.3834975,825.6165025234222,0.52,0.54,0.45,0.46,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759575.3576474,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759575.3576474,824.6423525810242,0.55,0.56,0.44,0.45,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759576.300332,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759576.300332,823.699667930603,0.55,0.56,0.44,0.45,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759577.2546654,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759577.2546654,822.7453346252441,0.54,0.55,0.45,0.46,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759578.2036786,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759578.2036786,821.7963213920593,0.55,0.56,0.43,0.44,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759579.1413262,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759579.1413262,820.8586738109589,0.56,0.57,0.43,0.44,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759580.084053,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759580.084053,819.9159469604492,0.55,0.56,0.44,0.45,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759581.0211592,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759581.0211592,818.9788408279419,0.57,0.58,0.42,0.43,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759581.9501288,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759581.9501288,818.0498712062836,0.58,0.59,0.4,0.41,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759582.9588587,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759582.9588587,817.0411412715912,0.6,0.61,0.39,0.4,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759583.9204867,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759583.9204867,816.0795133113861,0.59,0.61,0.39,0.4,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759584.860216,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759584.860216,815.1397840976715,0.61,0.62,0.38,0.39,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759585.7852685,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759585.7852685,814.2147314548492,0.61,0.62,0.38,0.39,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
1765759586.7167497,btc-updown-15m-1765759500,1765759500.0,1765760400.0,1765759586.7167497,813.2832503318787,0.6,0.62,0.37,0.4,0.0,0.0,0.0,0.0,DONE,False,0.0,True,True,True,0.0,0.0,0.0,0.0,,taker_fallback,0.49,SUCCESS,30,30,False,False,180,60,0,0,0,30.0,0.0,,False,False,0,0.1,0.9,0.02,0.0,True,True,,False,False
