timestamp,slug,market_start_ts,market_end_ts,now_ts,time_remaining,up_bid,up_ask,down_bid,down_ask,up_px,down_px,sum_px,max_sum_price,decision,blocked_maker,order_age,up_filled,down_filled,has_traded,intended_price_up,rounded_price_up,intended_price_down,rounded_price_down,cancel_reason,unwind_method,unwind_price,unwind_result,optimal_size,actual_size,near_resolution_blocked,force_flatten,entry_cutoff_sec,force_flatten_sec,size_chosen,size_max_usd,size_max_final,usd_per_market_cap,test_mode,used_test_preset,test_preset_candidate,min_leg_price,max_leg_price,min_profit_per_share,profit_both,price_bounds_ok,profit_ok,skip_reason,blocked_price_bounds,blocked_low_profit,taker_path_attempted,up_ask_at_send,down_ask_at_send,up_bid_at_send,down_bid_at_send,filled_up_shares,filled_down_shares,target_size_shares,size_locked_blocked,overbuy_attempted,filled_first_price,remaining_up,remaining_down,entry_id,reprice_attempt_count,reprice_reason,time_in_one_leg_state,last_reprice_ts,reconstruction_budget,reconstruction_spent,remaining_edge
1765965603.347303,btc-updown-15m-1765965600,1765965600.0,1765966500.0,,896.6526970863342,,,,,0,0,0.99,0.98,IDLE,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,Spread high 0.99 > 0.98,,,,,,,,0.0,0.0,,,,,0,0,,,Inv: 0.0/0.0 CapLeft: 20.0,,,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1765965605.2922416,btc-updown-15m-1765965600,1765965600.0,1765966500.0,,894.7077584266663,,,,,0,0,1.01,0.98,IDLE,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,Spread high 1.01 > 0.98,,,,,,,,0.0,0.0,,,,,0,0,,,Inv: 0.0/0.0 CapLeft: 20.0,,,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1765965676.800367,btc-updown-15m-1765965600,1765965600.0,1765966500.0,,823.1996328830719,,,,,0.31,0.67,0.98,0.98,ORDERS_OPEN,,,,,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,Leg:BOTH UP:6 DOWN:6,,,,,,,,6.0,0.0,,,,,0,0,,,Inv: 6.0/0.0 CapLeft: 14.0,,,6.0,0.0,6.0,14.0,0.0,0.0,0.0
1765965681.2440658,btc-updown-15m-1765965600,1765965600.0,1765966500.0,,818.7559342384338,,,,,0,0,0.99,0.98,ORDERS_OPEN,,,,,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,0,0,,,Inv: 6.0/0.0 CapLeft: 14.0,,,6.0,0.0,6.0,14.0,0.0,0.0,0.0
1765965683.4039302,btc-updown-15m-1765965600,1765965600.0,1765966500.0,,816.5960698127747,,,,,0,0,0.99,0.98,ORDERS_OPEN,,,,,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,0,0,,,Inv: 6.0/0.0 CapLeft: 14.0,,,6.0,0.0,6.0,14.0,0.0,0.0,0.0
1765965685.570807,btc-updown-15m-1765965600,1765965600.0,1765966500.0,,814.429193019867,,,,,0,0,0.98,0.98,ORDERS_OPEN,,,,,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,0,0,,,Inv: 6.0/0.0 CapLeft: 14.0,,,6.0,0.0,6.0,14.0,0.0,0.0,0.0
1765965687.729494,btc-updown-15m-1765965600,1765965600.0,1765966500.0,,812.2705059051514,,,,,0,0,0.99,0.98,ORDERS_OPEN,,,,,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,0,0,,,Inv: 6.0/0.0 CapLeft: 14.0,,,6.0,0.0,6.0,14.0,0.0,0.0,0.0
1765965689.9184647,btc-updown-15m-1765965600,1765965600.0,1765966500.0,,810.0815353393555,,,,,0,0,0.98,0.98,ORDERS_OPEN,,,,,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,0,0,,,Inv: 6.0/0.0 CapLeft: 14.0,,,6.0,0.0,6.0,14.0,0.0,0.0,0.0
1765965692.1556492,btc-updown-15m-1765965600,1765965600.0,1765966500.0,,807.8443508148193,,,,,0,0,0.99,0.98,ORDERS_OPEN,,,,,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,0,0,,,Inv: 6.0/0.0 CapLeft: 14.0,,,6.0,0.0,6.0,14.0,0.0,0.0,0.0
1765965694.3241763,btc-updown-15m-1765965600,1765965600.0,1765966500.0,,805.6758236885071,,,,,0,0,0.99,0.98,ONE_LEG_INVENTORY,,,,,,,,,,,,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,,0,0,,,Inv: 6.0/0.0 CapLeft: 14.0,,,6.0,0.0,6.0,14.0,0.0,0.0,0.0
