timestamp,p_yes,p_no,edge,vol,mispricing,q_yes,q_no,imbalance,cost_yes,cost_no,exposure,locked_profit,profit_if_up,profit_if_down,worst_case_pnl,decision_side,decision_usd,act,reason,scale_cooldown,order_in_flight
1765567649.5286138,0.96,0.057603686635944694,-0.017603686635944582,0.9023963133640552,0.017603686635944582,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567651.5375693,0.96,0.06618759455370651,-0.02618759455370645,0.8938124054462935,0.02618759455370645,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567653.5454857,0.96,0.06,-0.020000000000000018,0.8999999999999999,0.020000000000000018,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567655.5554793,0.96,0.05714285714285714,-0.017142857142857126,0.9028571428571428,0.017142857142857126,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567657.5631385,0.95,0.06,-0.010000000000000009,0.8899999999999999,0.010000000000000009,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567659.5705688,0.96,0.06,-0.020000000000000018,0.8999999999999999,0.020000000000000018,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567661.5789096,0.96,0.05,-0.010000000000000009,0.9099999999999999,0.010000000000000009,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567663.5867515,0.96,0.05,-0.010000000000000009,0.9099999999999999,0.010000000000000009,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567665.5960977,0.9800000000000001,0.03934426229508197,-0.019344262295082126,0.9406557377049182,0.019344262295082126,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567667.6609714,0.9800000000000001,0.04,-0.020000000000000018,0.9400000000000001,0.020000000000000018,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567669.6693666,0.9800000000000001,0.03870967741935484,-0.01870967741935492,0.9412903225806453,0.01870967741935492,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567671.6780875,0.9800000000000001,0.03870967741935484,-0.01870967741935492,0.9412903225806453,0.01870967741935492,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567673.685697,0.9800000000000001,0.032,-0.01200000000000001,0.9480000000000001,0.01200000000000001,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567675.766012,0.9800000000000001,0.033707865168539325,-0.01370786516853939,0.9462921348314608,0.01370786516853939,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567677.775992,0.9800000000000001,0.031578947368421054,-0.011578947368421133,0.948421052631579,0.011578947368421133,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567679.7866294,0.97,0.05217391304347826,-0.022173913043478155,0.9178260869565217,0.022173913043478155,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567681.799028,0.95,0.06,-0.010000000000000009,0.8899999999999999,0.010000000000000009,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567683.8075724,0.95,0.07,-0.020000000000000018,0.8799999999999999,0.020000000000000018,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567685.823457,0.9399999999999998,0.07,-0.009999999999999787,0.8699999999999999,0.009999999999999787,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567687.8316522,0.95,0.07,-0.020000000000000018,0.8799999999999999,0.020000000000000018,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567689.8404758,0.95,0.07,-0.020000000000000018,0.8799999999999999,0.020000000000000018,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567691.8483157,0.95,0.06,-0.010000000000000009,0.8899999999999999,0.010000000000000009,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567693.8562167,0.97,0.04838709677419355,-0.01838709677419348,0.9216129032258065,0.01838709677419348,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567695.8711467,0.97,0.04,-0.010000000000000009,0.9299999999999999,0.010000000000000009,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567697.879466,0.96,0.05,-0.010000000000000009,0.9099999999999999,0.010000000000000009,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567699.8892503,0.96,0.05,-0.010000000000000009,0.9099999999999999,0.010000000000000009,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567701.925003,0.99,0.05,-0.040000000000000036,0.94,0.040000000000000036,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567703.9345622,0.99,0.05,-0.040000000000000036,0.94,0.040000000000000036,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567705.9456205,0.97,0.05,-0.020000000000000018,0.9199999999999999,0.020000000000000018,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567707.9549975,0.97,0.05,-0.020000000000000018,0.9199999999999999,0.020000000000000018,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567709.9629576,0.97,0.05,-0.020000000000000018,0.9199999999999999,0.020000000000000018,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567711.9735208,0.97,0.049180327868852465,-0.019180327868852487,0.9208196721311475,0.019180327868852487,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567713.9855604,0.97,0.05,-0.020000000000000018,0.9199999999999999,0.020000000000000018,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567716.0100892,0.97,0.04,-0.010000000000000009,0.9299999999999999,0.010000000000000009,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567718.0181704,0.97,0.04,-0.010000000000000009,0.9299999999999999,0.010000000000000009,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567720.027903,0.99,0.02,-0.010000000000000009,0.97,0.010000000000000009,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567722.0363154,0.99,0.02,-0.010000000000000009,0.97,0.010000000000000009,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567724.046287,0.99,0.02,-0.010000000000000009,0.97,0.010000000000000009,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567727.9629097,0.99,0.02,-0.010000000000000009,0.97,0.010000000000000009,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
1765567729.9719331,0.99,0.02,-0.010000000000000009,0.97,0.010000000000000009,0.0,50.0,50.0,0.0,3.0,3.0,-3.0,-3.0,47.0,-3.0,HOLD,0.0,HOLD,hold:min_ticket_yes>3.00,0,0
