timestamp,slug,market_start_ts,market_end_ts,now_ts,time_remaining,up_bid,up_ask,down_bid,down_ask,up_px,down_px,sum_px,max_sum_price,decision,blocked_maker,order_age,up_filled,down_filled,has_traded,intended_price_up,rounded_price_up,intended_price_down,rounded_price_down,cancel_reason,unwind_method,unwind_price,unwind_result,optimal_size,actual_size,near_resolution_blocked,force_flatten,entry_cutoff_sec,force_flatten_sec,size_chosen,size_max_usd,size_max_final,usd_per_market_cap,test_mode,used_test_preset,test_preset_candidate,min_leg_price,max_leg_price,min_profit_per_share,profit_both,price_bounds_ok,profit_ok,skip_reason,blocked_price_bounds,blocked_low_profit,taker_path_attempted,up_ask_at_send,down_ask_at_send,up_bid_at_send,down_bid_at_send,filled_up_shares,filled_down_shares,target_size_shares,size_locked_blocked,overbuy_attempted,filled_first_price,remaining_up,remaining_down,entry_id,reprice_attempt_count,reprice_reason,time_in_one_leg_state,last_reprice_ts,reconstruction_budget,reconstruction_spent,remaining_edge,entry_sum_target,initial_edge_per_share
1765980903.2479105,btc-updown-15m-1765980900,1765980900.0,1765981800.0,,896.7520895004272,,,,,0.5,0.48,0.98,0.98,ORDERS_OPEN,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,Leg:BOTH UP:5 DOWN:5,,,,,,,,0.0,5.0,,,,,0,0,,,Inv: 0.0/5.0 CapLeft: 15.0,,,0.0,5.0,5.0,15.0,0.20000000000000018,0.0,0.20000000000000018,0.98,0.020000000000000018
1765980908.352018,btc-updown-15m-1765980900,1765980900.0,1765981800.0,,891.6479818820953,,,,,0,0,0.96,0.98,ORDERS_OPEN,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,,,,,0,0,,,Inv: 0.0/5.0 CapLeft: 15.0,,,0.0,5.0,5.0,15.0,0.20000000000000018,0.0,0.20000000000000018,0.98,0.020000000000000018
1765980910.569142,btc-updown-15m-1765980900,1765980900.0,1765981800.0,,889.4308578968048,,,,,0,0,0.99,0.98,ORDERS_OPEN,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,,,,,0,0,,,Inv: 0.0/5.0 CapLeft: 15.0,,,0.0,5.0,5.0,15.0,0.20000000000000018,0.0,0.20000000000000018,0.98,0.020000000000000018
1765980912.7333343,btc-updown-15m-1765980900,1765980900.0,1765981800.0,,887.2666656970978,,,,,0,0,0.99,0.98,ORDERS_OPEN,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,,,,,0,0,,,Inv: 0.0/5.0 CapLeft: 15.0,,,0.0,5.0,5.0,15.0,0.20000000000000018,0.0,0.20000000000000018,0.98,0.020000000000000018
1765980914.9446132,btc-updown-15m-1765980900,1765980900.0,1765981800.0,,885.0553867816925,,,,,0,0,0.98,0.98,ORDERS_OPEN,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,,,,,0,0,,,Inv: 0.0/5.0 CapLeft: 15.0,,,0.0,5.0,5.0,15.0,0.20000000000000018,0.0,0.20000000000000018,0.98,0.020000000000000018
1765980917.2111874,btc-updown-15m-1765980900,1765980900.0,1765981800.0,,882.7888126373291,,,,,0,0,0.99,0.98,ORDERS_OPEN,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,,,,,0,0,,,Inv: 0.0/5.0 CapLeft: 15.0,,,0.0,5.0,5.0,15.0,0.20000000000000018,0.0,0.20000000000000018,0.98,0.020000000000000018
1765980919.443841,btc-updown-15m-1765980900,1765980900.0,1765981800.0,,880.5561590194702,,,,,0,0,0.99,0.98,ORDERS_OPEN,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,,,,,0,0,,,Inv: 0.0/5.0 CapLeft: 15.0,,,0.0,5.0,5.0,15.0,0.20000000000000018,0.0,0.20000000000000018,0.98,0.020000000000000018
1765980921.77394,btc-updown-15m-1765980900,1765980900.0,1765981800.0,,878.2260599136353,,,,,0,0,0.99,0.98,ONE_LEG_INVENTORY,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,,,,,0,0,,,Inv: 0.0/5.0 CapLeft: 15.0,,,0.0,5.0,5.0,15.0,0.20000000000000018,0.0,0.20000000000000018,0.98,0.020000000000000018
1765980923.9969718,btc-updown-15m-1765980900,1765980900.0,1765981800.0,,876.0030281543732,,,,,0.52,0.47,0.99,0.98,ORDERS_OPEN,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,,,,,,,,,,,RECONSTRUCT: OVERWEIGHT_MISSING_UP (B:$0.20),,,,,,,,0.0,5.0,,,,,0,0,,,Inv: 0.0/5.0 CapLeft: 15.0,,,0.0,5.0,5.0,15.0,0.20000000000000018,0.0,0.20000000000000018,0.98,0.020000000000000018
1765980926.993881,btc-updown-15m-1765980900,1765980900.0,1765981800.0,,873.0061190128326,,,,,0,0,0.99,0.98,ORDERS_OPEN,,,,,,,,,,,,,,0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,,,,,0,0,,,Inv: 0.0/10.0 CapLeft: 10.0,,,0.0,10.0,10.0,10.0,0.20000000000000018,0.0,0.20000000000000018,0.98,0.020000000000000018
