1765649705.764752,0,,-1.00,NO_CANDIDATES,,
1765649711.4971197,0,,-1.00,NO_CANDIDATES,,
1765649717.2890732,0,,-1.00,NO_CANDIDATES,,
1765649723.1597726,0,,-1.00,NO_CANDIDATES,,
1765649728.9028103,0,,-1.00,NO_CANDIDATES,,
1765651167.7253294,4,btc-updown-15m-1765650600,0.70,LOCK_CANDIDATE,0.030,2102
1765651172.7439744,4,btc-updown-15m-1765650600,1.04,LOCK_CANDIDATE,0.020,2087
1765651223.516213,4,btc-updown-15m-1765650600,0.59,LOCK_CANDIDATE,0.030,1758
1765651229.2677178,4,btc-updown-15m-1765650600,0.59,LOCK_CANDIDATE,0.030,1778
1765651234.581217,4,eth-updown-15m-1765650600,1.04,LOCK_CANDIDATE,0.010,1042
1765651335.3869424,0,,-1.00,NO_CANDIDATES,,
1765651340.972062,0,,-1.00,NO_CANDIDATES,,
1765651346.680514,0,,-1.00,NO_CANDIDATES,,
1765651352.375299,0,,-1.00,NO_CANDIDATES,,
1765651357.9277573,0,,-1.00,NO_CANDIDATES,,
1765651363.4906874,0,,-1.00,NO_CANDIDATES,,
1765651369.058195,0,,-1.00,NO_CANDIDATES,,
1765651374.8085797,0,,-1.00,NO_CANDIDATES,,
1765651380.4558666,0,,-1.00,NO_CANDIDATES,,
1765651386.0268698,0,,-1.00,NO_CANDIDATES,,
1765651391.6040666,0,,-1.00,NO_CANDIDATES,,
1765651397.2078755,0,,-1.00,NO_CANDIDATES,,
1765651402.7765148,0,,-1.00,NO_CANDIDATES,,
1765651408.3568718,0,,-1.00,NO_CANDIDATES,,
1765651414.0812457,0,,-1.00,NO_CANDIDATES,,
1765651419.7054904,0,,-1.00,NO_CANDIDATES,,
1765651425.305121,0,,-1.00,NO_CANDIDATES,,
1765651430.8151646,0,,-1.00,NO_CANDIDATES,,
1765651436.3778956,0,,-1.00,NO_CANDIDATES,,
1765651441.895881,0,,-1.00,NO_CANDIDATES,,
1765651447.43469,0,,-1.00,NO_CANDIDATES,,
1765651452.9608693,0,,-1.00,NO_CANDIDATES,,
1765651458.5202353,0,,-1.00,NO_CANDIDATES,,
1765651464.0704029,0,,-1.00,NO_CANDIDATES,,
1765651469.614423,0,,-1.00,NO_CANDIDATES,,
1765651475.2022498,0,,-1.00,NO_CANDIDATES,,
1765651480.793097,0,,-1.00,NO_CANDIDATES,,
1765651486.5519006,0,,-1.00,NO_CANDIDATES,,
1765651492.098808,0,,-1.00,NO_CANDIDATES,,
1765651497.6995466,0,,-1.00,NO_CANDIDATES,,
1765651503.2909281,0,,-1.00,NO_CANDIDATES,,
1765651508.887135,0,,-1.00,NO_CANDIDATES,,
1765651514.4523706,0,,-1.00,NO_CANDIDATES,,
1765651520.0451384,0,,-1.00,NO_CANDIDATES,,
1765651525.6297882,0,,-1.00,NO_CANDIDATES,,
1765651531.3047097,0,,-1.00,NO_CANDIDATES,,
1765651536.928857,0,,-1.00,NO_CANDIDATES,,
1765651542.5691996,0,,-1.00,NO_CANDIDATES,,
1765651548.0865183,1,xrp-updown-15m-1765651500,0.00,LOW_SCORE,0.040,0
1765651553.0868287,4,btc-updown-15m-1765651500,0.93,LOCK_CANDIDATE,0.020,1860
