time_utc,timestamp,side,price,size,usd_volume,q_yes,q_no,exposure,locked_pnl,tx_hash,outcome
2025-12-12T20:14:07,1765570447,YES,0.5099999954666664,35.294116,17.999999,35.294116,0,17.999999,-17.999999,0x9e2837e235aad9ff27970df91493b4794f16e93f786b18b6cd209a934a95a43f,up
2025-12-12T20:14:09,1765570449,YES,0.51,50.0,25.5,85.294116,0,43.499999,-43.499999,0x3ffa6af1a7fa01030314fc241fabf90ed22524fa1dfeedbf0527755157f41b82,up
2025-12-12T20:14:11,1765570451,YES,0.5099999982986656,99.921567,50.959998999999996,185.215683,0,94.459998,-94.459998,0x51623837ba724842ba16719408f4802deb5b9de6b1f397984640dc259abf5e71,up
2025-12-12T20:14:11,1765570451,YES,0.51,70.0,35.7,255.215683,0,130.159998,-130.159998,0xbb8f68b2e6bf1b49c43e77a1baf51d8f33be3927bf047f5692d4271caef649d5,up
2025-12-12T20:14:13,1765570453,YES,0.51,15.9,8.109,271.115683,0,138.268998,-138.268998,0x0d72b6c1becc02147ad4ae27bc441b11e6924c57d464a01879416e0c38203811,up
2025-12-12T20:15:33,1765570533,YES,0.47,9.0,4.2299999999999995,280.115683,0,142.498998,-142.498998,0x43f1965d5296b64ceef2ab31d132f06525c1e23d264a35e7fa12887e14f7debb,up
2025-12-12T20:15:35,1765570535,YES,0.48,5.0,2.4,285.115683,0,144.898998,-144.898998,0x008eedf9f8fe2b51d465470bf46b5cdba2d7bdf950422b88f74398c987435986,up
2025-12-12T20:15:35,1765570535,YES,0.48,9.0,4.32,294.115683,0,149.218998,-149.218998,0xc86b58c0aacc02a975f76ceb44478905fb92429ea03fd47cf6837d1e8e0800df,up
2025-12-12T20:15:35,1765570535,YES,0.47,20.0,9.399999999999999,314.115683,0,158.618998,-158.618998,0x101740f3632f7eef3dded842998ff65191212b6f52a4627824bf4594b60e8dff,up
2025-12-12T20:15:35,1765570535,YES,0.47444444444444445,9.0,4.27,323.115683,0,162.88899800000002,-162.88899800000002,0xfc0708fda1001d3c9724cec98e46a2a7c03daf32c0237c47e7b8ea7e344a2f31,up
2025-12-12T20:15:35,1765570535,YES,0.46,8.0,3.68,331.115683,0,166.56899800000002,-166.56899800000002,0xcc660c62add77812213fdccae180bfd3c0ce4a5e5d4e26d38ef54665c4d74c74,up
2025-12-12T20:15:35,1765570535,YES,0.47,12.0,5.64,343.115683,0,172.208998,-172.208998,0x7cbf25f7f817996427ea4f26b17dfce568260451a37fcb076edf962fa3c9f5f3,up
