time_utc,timestamp,side,price,size,usd_volume,q_yes,q_no,exposure,locked_pnl,tx_hash,outcome
2025-12-12T23:29:20,1765582160,YES,0.5099999795999968,9.80392,4.999999,9.80392,0,4.999999,-4.999999,0xa6ba4fa85dbad3c05f1fe3a5be48200160bdb6217ef12d3e6d610e092aa1a44f,up
2025-12-12T23:29:20,1765582160,NO,0.5,5.0,2.5,9.80392,5.0,7.499999,-2.499999,0xe265dc98c8d2885bf3721eca25ce46dc932859abd35e4fcbfe00090bfe9c1548,down
2025-12-12T23:29:26,1765582166,YES,0.5099998316998873,1.960783,0.9999990000000001,11.764702999999999,5.0,8.499998,-3.4999979999999997,0x8e517ab54b005baaebdebed6ce2c14685befec00a2872d9a8bdae1d2b14c48d3,up
2025-12-12T23:29:28,1765582168,YES,0.5099999254615207,5.098038,2.599999,16.862741,5.0,11.099997,-6.099997,0x6d1996ea13002e9e76804ff61afaa900f6f67d14306daee814c88f2ebcd23dac,up
2025-12-12T23:29:28,1765582168,NO,0.5,5.0,2.5,16.862741,10.0,13.599997,-3.599997,0x5de3d8c1d672d1e080bf3e4840320e7ca7af7728b377202e7de42ad6fcc8481e,down
2025-12-12T23:30:52,1765582252,NO,0.54,10.0,5.4,16.862741,20.0,18.999997,-2.1372560000000007,0xa9e91fd949ab7255ac672de3f19d3d8e100dfcfa15e41342753071a3110e626a,down
2025-12-12T23:30:52,1765582252,YES,0.46,5.0,2.3000000000000003,21.862741,20.0,21.299997,-1.2999970000000012,0x8a56fb1ef7c44001994a8fef484b28423828b973ca0b44af069351971325bd42,up
2025-12-12T23:30:52,1765582252,YES,0.46,6.0,2.7600000000000002,27.862741,20.0,24.059997000000003,-4.059997000000003,0xd84e909f8400c4f6b0f44cd94ed93abe8013d1e0b92794fb2f9669cf6f7a6d2b,up
2025-12-12T23:30:52,1765582252,YES,0.46,7.0,3.22,34.862741,20.0,27.279997,-7.279997000000002,0x61d4d4727724cf2a77dc7aed7c519181ba9dd3d0fa66f57b9f802512f5aae286,up
2025-12-12T23:30:52,1765582252,YES,0.46,5.0,2.3000000000000003,39.862741,20.0,29.579997000000002,-9.579997000000002,0x697e7311f217e62e8bae82f1c24f8d08ea14436284d3c4d7dce0e952c99baf1d,up
