time_utc,timestamp,side,price,size,usd_volume,q_yes,q_no,exposure,locked_pnl,tx_hash,outcome
2025-12-12T21:44:03,1765575843,NO,0.5099999540999927,7.843136,3.9999990000000003,0,7.843136,3.9999990000000003,-3.9999990000000003,0x8dac827436e7fb2c4f12f4d6f370d3064f7a686a0a20c063ddc0bc6f0bb8e0ad,down
2025-12-12T21:44:07,1765575847,NO,0.5099999994286781,105.019606,53.559999,0,112.862742,57.559998,-57.559998,0x5474b6bbb4e64be3b26a7d253b7c0ad485fcc8bb3fae8cc225a6b2cf4a675e27,down
2025-12-12T21:44:09,1765575849,YES,0.5,11.0,5.5,11.0,112.862742,63.059998,-52.059998,0xe22d62cd415163ad999814c062bf2628dcdb74c25bab26f29333ff915458baf1,up
2025-12-12T21:44:09,1765575849,YES,0.5099999954666664,35.294116,17.999999,46.294116,112.862742,81.059997,-34.76588099999999,0x7a1f05cd298d9c3581e79e44f7911f035cefdbd1c16bc600c12520f3c2c1559e,up
2025-12-12T21:44:11,1765575851,NO,0.5,9.31,4.655,46.294116,122.172742,85.714997,-39.420880999999994,0xd59943433fe11334a44840de3d7f607e6ca03fcdb2aa9432f5de2ab5ec8727fd,down
2025-12-12T21:44:11,1765575851,NO,0.5,13.03,6.515,46.294116,135.202742,92.229997,-45.935880999999995,0x00652787ee928f7767ff23527a7fd7578fe14fe5803da076b5a572bc41f652ef,down
2025-12-12T21:44:11,1765575851,NO,0.5,5.05,2.525,46.294116,140.252742,94.754997,-48.460881,0x735bec86df1e447b703a1e4567e7e9cfaff0b660295a400167b808aab32f1c15,down
2025-12-12T21:45:45,1765575945,NO,0.54,5.0,2.7,46.294116,145.252742,97.454997,-51.160881,0xab50b47e9f54b33f5aa78b276116ad0501bddbe3908df3aecb98a9c4d110772d,down
2025-12-12T21:45:45,1765575945,NO,0.54,10.0,5.4,46.294116,155.252742,102.85499700000001,-56.56088100000001,0x7a079e232d251faaa7dfba045fb1ae529e940a5e6b37c78520271d223f22f855,down
2025-12-12T21:45:45,1765575945,NO,0.57,74.0,42.18,46.294116,229.252742,145.034997,-98.740881,0xc54e117805144e24ab359c235c6e5960b340353d35b63fd728eb5ed773c8316a,down
2025-12-12T21:45:45,1765575945,NO,0.5533210982741518,19.464284,10.769999,46.294116,248.717026,155.80499600000002,-109.51088000000001,0xb10ec5c7ac4e8a9d24756ac4bc63935ecabebe3906c3c6ac9c17cad3a6feb4b9,down
2025-12-12T21:45:45,1765575945,YES,0.48,9.0,4.32,55.294116,248.717026,160.124996,-104.83088000000001,0xf836967a4804b1329d34f6a8bc6a325d4bd0de7111720c5d27ed3d54997a972e,up
2025-12-12T21:45:45,1765575945,NO,0.54,2.19,1.1826,55.294116,250.907026,161.30759600000002,-106.01348000000002,0xe190a96e5c828d98ba77da15e9bb8c97da3b1f7e3a3c7a065a539bc06802a4aa,down
2025-12-12T21:45:45,1765575945,NO,0.57,5.0,2.8499999999999996,55.294116,255.907026,164.157596,-108.86348000000001,0xaf9b606c00f1f3343ba5a90aa5109e980ed12635db8f12ca65570d76a5d04c6f,down
