time_utc,timestamp,side,price,size,usd_volume,q_yes,q_no,exposure,locked_pnl,tx_hash,outcome
2025-12-12T19:59:11,1765569551,YES,0.9799993810519366,1.163264,1.139998,1.163264,0,1.139998,-1.139998,0xdf1d25af4d6a4b618f5208777343ee2ed52971646ac6d9027cccc4ac38458b0b,up
2025-12-12T19:59:11,1765569551,YES,0.95,11.36,10.792,12.523264,0,11.931998,-11.931998,0xad04338db54af9e7124234b9adfc10ce4b0bc4263bc8d6f28344d98f4aaa41db,up
2025-12-12T19:59:11,1765569551,NO,0.0380952380952381,26.25,1.0,12.523264,26.25,12.931998,-0.4087340000000008,0xb0eb56bd5bdbc52e03f9b4fb59ac12bb4e88b90a4af4cbe513a9dc1db46a0932,down
2025-12-12T19:59:11,1765569551,YES,0.9799999568799846,5.102039,4.999998000000001,17.625303,26.25,17.931996,-0.30669300000000277,0x41f5bb8f17f83f12a7f137e916a0a22013f5bbf656f33451e6aca87612666680,up
2025-12-12T19:59:09,1765569549,NO,0.05,5.0,0.25,17.625303,31.25,18.181996,-0.5566930000000028,0x8d29501815bcd75592b6936ee10b4b69a012c17db3e55d22e8cddfd32b892652,down
2025-12-12T19:59:09,1765569549,YES,0.9699999831304205,1.185566,1.149999,18.810869,31.25,19.331995000000003,-0.5211260000000024,0x7d013b856993e8a46e3f6841ce31ba420f1f734e51686dc0a501f0502ec96b8f,up
2025-12-12T19:59:09,1765569549,YES,0.9740061137639607,10.0102,9.749996,28.821069,31.25,29.081991000000002,-0.26092200000000076,0xb73f489f7363026ba768bf12da4eb95984459db9b42aa0cdae4ac01e45a98811,up
2025-12-12T19:59:09,1765569549,YES,0.98,9.94895,9.749971,38.770019000000005,31.25,38.831962000000004,-7.581962000000004,0x6d7eb929e7c4053146c9e7ae787b783967a9c60b8839c91e478fcc1bc3a2f203,up
2025-12-12T19:59:09,1765569549,YES,0.96,5.0,4.8,43.770019000000005,31.25,43.631962,-12.381962000000001,0xd3b9f8eede5cf5a31c80163d62d95603ace186aab961c4b58419b65a41f8a019,up
2025-12-12T19:59:09,1765569549,NO,0.03,56.0,1.68,43.770019000000005,87.25,45.311962,-1.5419429999999963,0x19b906f7f344cce4ce92d8c588ba79505e6f78a033d0b2c3bb47371abdbd3604,down
2025-12-12T19:59:09,1765569549,YES,0.97,26.0,25.22,69.770019,87.25,70.531962,-0.761942999999988,0x76dd241d258b6fb0dbceb1ef0b366a3d305324f5fb1b16dcdd54e012bb908583,up
2025-12-12T19:59:09,1765569549,YES,0.98,10.20405,9.999969,79.974069,87.25,80.53193099999999,-0.5578619999999859,0xf8b1effa341a3c041931532a3fe9658965861ddb4d2cf9536b20bbce38653b4a,up
2025-12-12T19:59:09,1765569549,YES,0.98,2.0,1.96,81.974069,87.25,82.49193099999998,-0.5178619999999796,0x388587edcd5e1baf9c49c9f182ff231742cfb4ac6b1653b1de75cf038808404f,up
2025-12-12T19:59:09,1765569549,NO,0.03,43.76,1.3128,81.974069,131.01,83.80473099999998,-1.8306619999999754,0x282aaf3fda1e12e1df5832fee858d4397509cc7fac587b1f04f0d9302758a169,down
2025-12-12T19:59:09,1765569549,NO,0.03,3.22,0.0966,81.974069,134.23,83.90133099999997,-1.9272619999999705,0x1f30fc464d91b8b4ee5424ed0c02036853a1428ce74b9f5df3c80121edcffb63,down
2025-12-12T19:59:09,1765569549,YES,0.97,1.31,1.2707,83.284069,134.23,85.17203099999998,-1.8879619999999733,0x2b4f840aaddd9575d58bc1f327205f039fcc3277774449938f692d54b8e54840,up
2025-12-12T19:59:09,1765569549,YES,0.98,12.15305,11.909989,95.437119,134.23,97.08201999999997,-1.644900999999976,0xe2e77f9b50a5df8185a03c71725d9c1917ad84fdfca2490f7435f73356f3d4f4,up
2025-12-12T19:59:09,1765569549,YES,0.9335944774874183,371.57,346.89570000000003,467.007119,134.23,443.97772,-309.74771999999996,0x7a101f028ccedc5daec4316955c18673b868810fd75c9de87aff9991221a04c3,up
2025-12-12T19:59:07,1765569547,YES,0.99,25.2525,24.999975000000003,492.259619,134.23,468.977695,-334.747695,0x5f5f6bca8550c396f290eef77e830b7b7ce16cf178cca6d421c3f62406dba8a3,up
2025-12-12T19:59:07,1765569547,YES,0.9895621332866276,1.1419,1.129981,493.401519,134.23,470.10767599999997,-335.87767599999995,0x0d1d2412d47f1006e2f44eacf0aa827eab550411e95c9695c380b3a85bbd8653,up
2025-12-12T19:59:07,1765569547,YES,0.99,1.0101,0.999999,494.41161900000003,134.23,471.107675,-336.87767499999995,0x60a711b1727fe48d0c2fe0cd52580bfe8e364f25845a3b9f9638ce604b0fae56,up
2025-12-12T19:59:07,1765569547,NO,0.01,144.0,1.44,494.41161900000003,278.23,472.54767499999997,-194.31767499999995,0x439cd2f98c7274aa9f70552a2c6461287cef8e40a0a6617fa89082dafb34f6ef,down
2025-12-12T19:59:07,1765569547,YES,0.99,2.0202,1.999998,496.431819,278.23,474.547673,-196.31767299999996,0xf5b40d342073814962c53036d84bbc71301efd5faad039618922e4745adc406f,up
2025-12-12T19:59:07,1765569547,NO,0.04,5.0,0.2,496.431819,283.23,474.74767299999996,-191.51767299999995,0x61075310cedcfb5780e16fdae2a939916a40416f3fcd51e3efcafae0c2cedb06,down
2025-12-12T19:59:07,1765569547,YES,0.99,1.0101,0.999999,497.44191900000004,283.23,475.74767199999997,-192.51767199999995,0x7cf10a5058f44982553982b439d7c79526b140ec64b24880097ece8cd9d527c3,up
2025-12-12T19:59:07,1765569547,YES,0.9887465886988243,200.2535,197.999965,697.695419,283.23,673.7476369999999,-390.5176369999999,0x52a7eb0742d2aee8bdf45a558a3147fef47dba054dadec0f236bf4f7e416cbf2,up
2025-12-12T19:59:07,1765569547,YES,0.99,1.0101,0.999999,698.705519,283.23,674.7476359999999,-391.5176359999999,0x64f762707ee9d45846ffee39439a7bef84233f832c04099a95e0606920ba927d,up
2025-12-12T19:59:07,1765569547,NO,0.04,5.0,0.2,698.705519,288.23,674.947636,-386.71763599999997,0x9b6fb9f2be740210506b74511359517e9af9801ab2c3d21b88671e22adceb9bc,down
2025-12-12T19:59:07,1765569547,YES,0.99,1.0101,0.999999,699.715619,288.23,675.947635,-387.717635,0xa18a646e6a938e1bf4f296fd76f11f00b0d3e3b69b1873214b0fc518cf76c4f3,up
2025-12-12T19:59:07,1765569547,YES,0.99,50.0,49.5,749.715619,288.23,725.447635,-437.217635,0x973ac2d5305a836073178104798cd97cce345de9d48165f77b0b40e7f99d3358,up
2025-12-12T19:59:07,1765569547,YES,0.99,5.0505,4.999995,754.766119,288.23,730.44763,-442.21763,0xa4e8b15fb3e28496aaea514d48e40979f2def2caefce562c5cd2f0c2c24c70b8,up
2025-12-12T19:59:07,1765569547,YES,0.99,1.0101,0.999999,755.776219,288.23,731.447629,-443.217629,0x9943f70e1712c386d3f138e22f96144c26c1566cc78e387db81f515e7a0aa074,up
